paper_id,repository,branch,source_path,local_path,bytes,status,origin
iclr-2026-05937b7dc737,ZhouYuxuanYX/Hierarchical-Speculative-Decoding,main,chain-of-thought-hub/notebooks/visualization.ipynb,corpus/visual_sources/iclr-2026-05937b7dc737/ZhouYuxuanYX__Hierarchical-Speculative-Decoding/chain-of-thought-hub/notebooks/visualization.ipynb,261255,acquired,automated_inventory
iclr-2026-0853a1e684f7,omnihuman-lab/omnihuman-lab.github.io,master,v1_5/vis/b-3_4.jpg,corpus/visual_sources/iclr-2026-0853a1e684f7/omnihuman-lab__omnihuman-lab.github.io/v1_5/vis/b-3_4.jpg,339191,acquired,manual_audit
iclr-2026-0853a1e684f7,omnihuman-lab/omnihuman-lab.github.io,master,v1_5/vis/f-13.jpg,corpus/visual_sources/iclr-2026-0853a1e684f7/omnihuman-lab__omnihuman-lab.github.io/v1_5/vis/f-13.jpg,194853,acquired,manual_audit
iclr-2026-0853a1e684f7,omnihuman-lab/omnihuman-lab.github.io,master,v1_5/vis/f-2.jpg,corpus/visual_sources/iclr-2026-0853a1e684f7/omnihuman-lab__omnihuman-lab.github.io/v1_5/vis/f-2.jpg,262272,acquired,manual_audit
iclr-2026-0853a1e684f7,omnihuman-lab/omnihuman-lab.github.io,master,v1_5/vis/f-7.jpg,corpus/visual_sources/iclr-2026-0853a1e684f7/omnihuman-lab__omnihuman-lab.github.io/v1_5/vis/f-7.jpg,209690,acquired,manual_audit
iclr-2026-0853a1e684f7,omnihuman-lab/omnihuman-lab.github.io,master,v1_5/vis/g-4.jpg,corpus/visual_sources/iclr-2026-0853a1e684f7/omnihuman-lab__omnihuman-lab.github.io/v1_5/vis/g-4.jpg,349433,acquired,manual_audit
iclr-2026-0853a1e684f7,omnihuman-lab/omnihuman-lab.github.io,master,v1_5/vis/multi1.jpg,corpus/visual_sources/iclr-2026-0853a1e684f7/omnihuman-lab__omnihuman-lab.github.io/v1_5/vis/multi1.jpg,332704,acquired,manual_audit
iclr-2026-09d94b8d6d44,xzyu02/2952x-25fall-final-project,main,generate_entropy_data.py,corpus/visual_sources/iclr-2026-09d94b8d6d44/xzyu02__2952x-25fall-final-project/generate_entropy_data.py,1974,acquired,manual_audit
iclr-2026-09d94b8d6d44,xzyu02/2952x-25fall-final-project,main,plot_results.py,corpus/visual_sources/iclr-2026-09d94b8d6d44/xzyu02__2952x-25fall-final-project/plot_results.py,6062,acquired,manual_audit
iclr-2026-09d94b8d6d44,xzyu02/2952x-25fall-final-project,main,webb_dataset_2025/entropy/dataset_generation.py,corpus/visual_sources/iclr-2026-09d94b8d6d44/xzyu02__2952x-25fall-final-project/webb_dataset_2025/entropy/dataset_generation.py,8684,acquired,manual_audit
iclr-2026-0c8eb54755cf,allegro-lab/hubble,main,experiments/20250421_dgx_dclm_ablation_runs/llama32_1B_lr6en4_perturbed_100B/src_config.yml,corpus/visual_sources/iclr-2026-0c8eb54755cf/allegro-lab__hubble/experiments/20250421_dgx_dclm_ablation_runs/llama32_1B_lr6en4_perturbed_100B/src_config.yml,3703,acquired,manual_audit
iclr-2026-0c8eb54755cf,allegro-lab/hubble,main,experiments/20250421_dgx_dclm_ablation_runs/llama32_1B_lr6en4_standard_100B/src_config.yml,corpus/visual_sources/iclr-2026-0c8eb54755cf/allegro-lab__hubble/experiments/20250421_dgx_dclm_ablation_runs/llama32_1B_lr6en4_standard_100B/src_config.yml,3703,acquired,manual_audit
iclr-2026-0c8eb54755cf,allegro-lab/hubble,main,notebooks/bigplot.ipynb,,3103407,skipped_large,manual_audit
iclr-2026-0c8eb54755cf,allegro-lab/hubble,main,plotting_data/copyright_checkpoints.csv,corpus/visual_sources/iclr-2026-0c8eb54755cf/allegro-lab__hubble/plotting_data/copyright_checkpoints.csv,0,acquired,manual_audit
iclr-2026-0c8eb54755cf,allegro-lab/hubble,main,plotting_data/copyright_paraphrases.csv,corpus/visual_sources/iclr-2026-0c8eb54755cf/allegro-lab__hubble/plotting_data/copyright_paraphrases.csv,57183,acquired,manual_audit
iclr-2026-0c8eb54755cf,allegro-lab/hubble,main,plotting_data/copyright_passages.csv,corpus/visual_sources/iclr-2026-0c8eb54755cf/allegro-lab__hubble/plotting_data/copyright_passages.csv,592661,acquired,manual_audit
iclr-2026-0c8eb54755cf,allegro-lab/hubble,main,plotting_data/privacy-yago-field-types.csv,,2499517,skipped_large,automated_inventory
iclr-2026-0c8eb54755cf,allegro-lab/hubble,main,plotting_data/privacy.csv,corpus/visual_sources/iclr-2026-0c8eb54755cf/allegro-lab__hubble/plotting_data/privacy.csv,686234,acquired,manual_audit
iclr-2026-0c8eb54755cf,allegro-lab/hubble,main,plotting_data/testset.csv,corpus/visual_sources/iclr-2026-0c8eb54755cf/allegro-lab__hubble/plotting_data/testset.csv,534900,acquired,manual_audit
iclr-2026-0c8eb54755cf,allegro-lab/hubble,main,scripts/decontamination/results/all_perturbations.csv,,43675949,skipped_large,automated_inventory
iclr-2026-0c8eb54755cf,allegro-lab/hubble,main,scripts/decontamination/results/shard_01.0_results.csv,,2160667,skipped_large,automated_inventory
iclr-2026-0c8eb54755cf,allegro-lab/hubble,main,scripts/decontamination/results/shard_02_results.csv,,1611135,skipped_large,automated_inventory
iclr-2026-0e6979a1fd18,NVlabs/Sana,main,tools/metrics/dpg_bench/dpg_bench.csv,,7339435,skipped_large,automated_inventory
iclr-2026-0e6979a1fd18,NVlabs/Sana,main,tools/metrics/dpg_bench/metadata.json,corpus/visual_sources/iclr-2026-0e6979a1fd18/NVlabs__Sana/tools/metrics/dpg_bench/metadata.json,486419,acquired,automated_inventory
iclr-2026-0e6979a1fd18,NVlabs/Sana,main,tools/metrics/geneval/annotations/annotations_clip.csv,corpus/visual_sources/iclr-2026-0e6979a1fd18/NVlabs__Sana/tools/metrics/geneval/annotations/annotations_clip.csv,528758,acquired,automated_inventory
iclr-2026-0e6979a1fd18,NVlabs/Sana,main,tools/metrics/geneval/annotations/annotations_if-xl.csv,corpus/visual_sources/iclr-2026-0e6979a1fd18/NVlabs__Sana/tools/metrics/geneval/annotations/annotations_if-xl.csv,553946,acquired,automated_inventory
iclr-2026-0e6979a1fd18,NVlabs/Sana,main,tools/metrics/geneval/annotations/annotations_sdv2.csv,corpus/visual_sources/iclr-2026-0e6979a1fd18/NVlabs__Sana/tools/metrics/geneval/annotations/annotations_sdv2.csv,544013,acquired,automated_inventory
iclr-2026-0e6979a1fd18,NVlabs/Sana,main,tools/metrics/geneval/environment.yml,corpus/visual_sources/iclr-2026-0e6979a1fd18/NVlabs__Sana/tools/metrics/geneval/environment.yml,6912,acquired,automated_inventory
iclr-2026-0e6979a1fd18,NVlabs/Sana,main,tools/metrics/image_reward/benchmark-prompts-dict.json,corpus/visual_sources/iclr-2026-0e6979a1fd18/NVlabs__Sana/tools/metrics/image_reward/benchmark-prompts-dict.json,11357,acquired,automated_inventory
iclr-2026-106be5e431a2,XLearning-SCU/2026-ICLR-CorreGen,main,figures/framework.jpg,corpus/visual_sources/iclr-2026-106be5e431a2/XLearning-SCU__2026-ICLR-CorreGen/figures/framework.jpg,421948,acquired,manual_audit
iclr-2026-12331806f03c,jdeschena/pgm,main,static/images/pgm_vs_mgm.jpg,corpus/visual_sources/iclr-2026-12331806f03c/jdeschena__pgm/static/images/pgm_vs_mgm.jpg,0,acquired,manual_audit
iclr-2026-159f6b7208d5,MarkDana/Equiv-LiNG-Latent,main,equivalence_class_searcher/app.py,corpus/visual_sources/iclr-2026-159f6b7208d5/MarkDana__Equiv-LiNG-Latent/equivalence_class_searcher/app.py,12627,acquired,manual_audit
iclr-2026-159f6b7208d5,MarkDana/Equiv-LiNG-Latent,main,equivalence_class_searcher/core_logic/my_utils.py,corpus/visual_sources/iclr-2026-159f6b7208d5/MarkDana__Equiv-LiNG-Latent/equivalence_class_searcher/core_logic/my_utils.py,6044,acquired,manual_audit
iclr-2026-198f06993051,ttsds/pipeline,main,scripts/figures/analyze_speaker_similarity.py,corpus/visual_sources/iclr-2026-198f06993051/ttsds__pipeline/scripts/figures/analyze_speaker_similarity.py,12489,acquired,automated_inventory
iclr-2026-198f06993051,ttsds/pipeline,main,scripts/figures/create_figures.py,corpus/visual_sources/iclr-2026-198f06993051/ttsds__pipeline/scripts/figures/create_figures.py,20983,acquired,automated_inventory
iclr-2026-198f06993051,ttsds/pipeline,main,scripts/figures/create_flower.py,corpus/visual_sources/iclr-2026-198f06993051/ttsds__pipeline/scripts/figures/create_flower.py,10380,acquired,automated_inventory
iclr-2026-198f06993051,ttsds/pipeline,main,scripts/figures/create_table.py,corpus/visual_sources/iclr-2026-198f06993051/ttsds__pipeline/scripts/figures/create_table.py,4552,acquired,automated_inventory
iclr-2026-198f06993051,ttsds/pipeline,main,scripts/figures/run_all.py,corpus/visual_sources/iclr-2026-198f06993051/ttsds__pipeline/scripts/figures/run_all.py,3230,acquired,automated_inventory
iclr-2026-198f06993051,ttsds/pipeline,main,scripts/figures/utils.py,corpus/visual_sources/iclr-2026-198f06993051/ttsds__pipeline/scripts/figures/utils.py,2433,acquired,automated_inventory
iclr-2026-247f0a285827,https://arxiv.org/abs/2510.19363,2510.19363,appendix.tex,corpus/visual_sources/iclr-2026-247f0a285827/arxiv.org__abs__2510.19363/appendix.tex,20720,acquired,manual_audit
iclr-2026-247f0a285827,Wangmerlyn/KeyChain,main,difficulty_analysis/lb1_training_curve.ipynb,,1847598,skipped_large,manual_audit
iclr-2026-247f0a285827,Wangmerlyn/KeyChain,main,difficulty_analysis/lb2_acc_length.ipynb,corpus/visual_sources/iclr-2026-247f0a285827/Wangmerlyn__KeyChain/difficulty_analysis/lb2_acc_length.ipynb,43538,acquired,manual_audit
iclr-2026-247f0a285827,Wangmerlyn/KeyChain,main,difficulty_analysis/redraw_niah.ipynb,corpus/visual_sources/iclr-2026-247f0a285827/Wangmerlyn__KeyChain/difficulty_analysis/redraw_niah.ipynb,125425,acquired,manual_audit
iclr-2026-247f0a285827,https://arxiv.org/abs/2510.19363,2510.19363,eval.tex,corpus/visual_sources/iclr-2026-247f0a285827/arxiv.org__abs__2510.19363/eval.tex,15118,acquired,manual_audit
iclr-2026-247f0a285827,https://arxiv.org/abs/2510.19363,2510.19363,iclr2026_conference.sty,corpus/visual_sources/iclr-2026-247f0a285827/arxiv.org__abs__2510.19363/iclr2026_conference.sty,8988,acquired,manual_audit
iclr-2026-247f0a285827,https://arxiv.org/abs/2510.19363,2510.19363,intro.tex,corpus/visual_sources/iclr-2026-247f0a285827/arxiv.org__abs__2510.19363/intro.tex,5678,acquired,manual_audit
iclr-2026-247f0a285827,https://arxiv.org/abs/2510.19363,2510.19363,main.tex,corpus/visual_sources/iclr-2026-247f0a285827/arxiv.org__abs__2510.19363/main.tex,4000,acquired,manual_audit
iclr-2026-247f0a285827,https://arxiv.org/abs/2510.19363,2510.19363,method.tex,corpus/visual_sources/iclr-2026-247f0a285827/arxiv.org__abs__2510.19363/method.tex,15780,acquired,manual_audit
iclr-2026-247f0a285827,https://arxiv.org/abs/2510.19363,2510.19363,needle_viz_LoongRL-14B_ours_1K_1000K.pdf,corpus/visual_sources/iclr-2026-247f0a285827/arxiv.org__abs__2510.19363/needle_viz_LoongRL-14B_ours_1K_1000K.pdf,18223,acquired,manual_audit
iclr-2026-247f0a285827,https://arxiv.org/abs/2510.19363,2510.19363,needle_viz_LoongRL-7B_ours_1K_1000K.pdf,corpus/visual_sources/iclr-2026-247f0a285827/arxiv.org__abs__2510.19363/needle_viz_LoongRL-7B_ours_1K_1000K.pdf,18221,acquired,manual_audit
iclr-2026-247f0a285827,https://arxiv.org/abs/2510.19363,2510.19363,overview.pdf,corpus/visual_sources/iclr-2026-247f0a285827/arxiv.org__abs__2510.19363/overview.pdf,118012,acquired,manual_audit
iclr-2026-247f0a285827,https://arxiv.org/abs/2510.19363,2510.19363,questionexample.pdf,corpus/visual_sources/iclr-2026-247f0a285827/arxiv.org__abs__2510.19363/questionexample.pdf,63228,acquired,manual_audit
iclr-2026-247f0a285827,https://arxiv.org/abs/2510.19363,2510.19363,qwen_7b_14b_lb1_and_response_length.pdf,corpus/visual_sources/iclr-2026-247f0a285827/arxiv.org__abs__2510.19363/qwen_7b_14b_lb1_and_response_length.pdf,29300,acquired,manual_audit
iclr-2026-247f0a285827,https://arxiv.org/abs/2510.19363,2510.19363,reasoningpattern1.pdf,corpus/visual_sources/iclr-2026-247f0a285827/arxiv.org__abs__2510.19363/reasoningpattern1.pdf,123286,acquired,manual_audit
iclr-2026-247f0a285827,rStar-RL/LoongRL,main,verl/verl/trainer/config/evaluation.yaml,corpus/visual_sources/iclr-2026-247f0a285827/rStar-RL__LoongRL/verl/verl/trainer/config/evaluation.yaml,160,acquired,manual_audit
iclr-2026-2a0b369c60a9,yingchengyang/ExDM,main,URL/result_maze.py,corpus/visual_sources/iclr-2026-2a0b369c60a9/yingchengyang__ExDM/URL/result_maze.py,10345,acquired,manual_audit
iclr-2026-2f4f189e96a1,chenhaijier/Vid-LLM,main,docs/static/images/arch.png,corpus/visual_sources/iclr-2026-2f4f189e96a1/chenhaijier__Vid-LLM/docs/static/images/arch.png,0,acquired,manual_audit
iclr-2026-2f4f189e96a1,chenhaijier/Vid-LLM,main,docs/static/images/cover.png,,3718718,skipped_large,manual_audit
iclr-2026-2f4f189e96a1,chenhaijier/Vid-LLM,main,docs/static/images/grounding.png,,2439872,skipped_large,manual_audit
iclr-2026-2f4f189e96a1,chenhaijier/Vid-LLM,main,docs/static/images/qualitative.png,,5007330,skipped_large,manual_audit
iclr-2026-2f4f189e96a1,chenhaijier/Vid-LLM,main,docs/static/images/train.png,corpus/visual_sources/iclr-2026-2f4f189e96a1/chenhaijier__Vid-LLM/docs/static/images/train.png,350077,acquired,manual_audit
iclr-2026-31327f1d20e6,holi-lab/SimuHome,main,assets/figures/episode_generation.jpg,,2253967,skipped_large,manual_audit
iclr-2026-31327f1d20e6,holi-lab/SimuHome,main,assets/figures/full_pipeline_flowchart.png,corpus/visual_sources/iclr-2026-31327f1d20e6/holi-lab__SimuHome/assets/figures/full_pipeline_flowchart.png,1011008,acquired,manual_audit
iclr-2026-31327f1d20e6,holi-lab/SimuHome,main,data/benchmark/qt1_feasible_seed_1.json,corpus/visual_sources/iclr-2026-31327f1d20e6/holi-lab__SimuHome/data/benchmark/qt1_feasible_seed_1.json,53282,acquired,manual_audit
iclr-2026-322bd0a9b17a,tile-ai/tilelang,main,examples/blockscaled_gemm_sm100/figures/blockscaled_data_path.svg,corpus/visual_sources/iclr-2026-322bd0a9b17a/tile-ai__tilelang/examples/blockscaled_gemm_sm100/figures/blockscaled_data_path.svg,7327,acquired,manual_audit
iclr-2026-322bd0a9b17a,tile-ai/tilelang,main,examples/blockscaled_gemm_sm100/figures/blockscaled_sf_layout.svg,corpus/visual_sources/iclr-2026-322bd0a9b17a/tile-ai__tilelang/examples/blockscaled_gemm_sm100/figures/blockscaled_sf_layout.svg,8632,acquired,manual_audit
iclr-2026-322bd0a9b17a,tile-ai/tilelang,main,examples/blockscaled_gemm_sm100/figures/blockscaled_variants.svg,corpus/visual_sources/iclr-2026-322bd0a9b17a/tile-ai__tilelang/examples/blockscaled_gemm_sm100/figures/blockscaled_variants.svg,5709,acquired,manual_audit
iclr-2026-322bd0a9b17a,tile-ai/tilelang,main,examples/blockscaled_gemm_sm100/figures/blockscaled_warp_specialization.svg,corpus/visual_sources/iclr-2026-322bd0a9b17a/tile-ai__tilelang/examples/blockscaled_gemm_sm100/figures/blockscaled_warp_specialization.svg,5694,acquired,manual_audit
iclr-2026-322bd0a9b17a,tile-ai/tilelang,main,examples/plot_layout/fragment_mfma_load_a.py,corpus/visual_sources/iclr-2026-322bd0a9b17a/tile-ai__tilelang/examples/plot_layout/fragment_mfma_load_a.py,4516,acquired,manual_audit
iclr-2026-322bd0a9b17a,tile-ai/tilelang,main,examples/plot_layout/fragment_mma_load_a.py,corpus/visual_sources/iclr-2026-322bd0a9b17a/tile-ai__tilelang/examples/plot_layout/fragment_mma_load_a.py,4454,acquired,manual_audit
iclr-2026-322bd0a9b17a,tile-ai/tilelang,main,examples/plot_layout/layout_swizzle.py,corpus/visual_sources/iclr-2026-322bd0a9b17a/tile-ai__tilelang/examples/plot_layout/layout_swizzle.py,1148,acquired,manual_audit
iclr-2026-322bd0a9b17a,tile-ai/tilelang,main,examples/plot_layout/layout_transform.py,corpus/visual_sources/iclr-2026-322bd0a9b17a/tile-ai__tilelang/examples/plot_layout/layout_transform.py,980,acquired,manual_audit
iclr-2026-322bd0a9b17a,tile-ai/tilelang,main,examples/visual_layout_inference/visual_layout_inference.py,corpus/visual_sources/iclr-2026-322bd0a9b17a/tile-ai__tilelang/examples/visual_layout_inference/visual_layout_inference.py,1684,acquired,manual_audit
iclr-2026-322bd0a9b17a,tile-ai/tilelang,main,tilelang/analysis/layout_visual.py,corpus/visual_sources/iclr-2026-322bd0a9b17a/tile-ai__tilelang/tilelang/analysis/layout_visual.py,4329,acquired,manual_audit
iclr-2026-322bd0a9b17a,tile-ai/tilelang,main,tilelang/tools/plot_layout.py,corpus/visual_sources/iclr-2026-322bd0a9b17a/tile-ai__tilelang/tilelang/tools/plot_layout.py,26635,acquired,manual_audit
iclr-2026-3b8d372687ad,EricTan7/Veritas,main,DeepfakeBench/analysis/heatmap_tab2.py,corpus/visual_sources/iclr-2026-3b8d372687ad/EricTan7__Veritas/DeepfakeBench/analysis/heatmap_tab2.py,6808,acquired,manual_audit
iclr-2026-3b8d372687ad,EricTan7/Veritas,main,DeepfakeBench/analysis/plot_curve.py,corpus/visual_sources/iclr-2026-3b8d372687ad/EricTan7__Veritas/DeepfakeBench/analysis/plot_curve.py,1965,acquired,manual_audit
iclr-2026-3b8d372687ad,EricTan7/Veritas,main,scripts/utils/plot_loss.py,corpus/visual_sources/iclr-2026-3b8d372687ad/EricTan7__Veritas/scripts/utils/plot_loss.py,257,acquired,manual_audit
iclr-2026-3c3e3a191645,Vegetebird/CA-MLLM,main,assets/arch.png,corpus/visual_sources/iclr-2026-3c3e3a191645/Vegetebird__CA-MLLM/assets/arch.png,308654,acquired,manual_audit
iclr-2026-3c3e3a191645,Vegetebird/CA-MLLM,main,assets/moti.png,corpus/visual_sources/iclr-2026-3c3e3a191645/Vegetebird__CA-MLLM/assets/moti.png,417098,acquired,manual_audit
iclr-2026-3c3e3a191645,Vegetebird/CA-MLLM,main,assets/results.png,corpus/visual_sources/iclr-2026-3c3e3a191645/Vegetebird__CA-MLLM/assets/results.png,317077,acquired,manual_audit
iclr-2026-3c3e3a191645,Vegetebird/CA-MLLM,main,src/lmms_eval/tasks/blink/blink_visual_correspondence.yaml,corpus/visual_sources/iclr-2026-3c3e3a191645/Vegetebird__CA-MLLM/src/lmms_eval/tasks/blink/blink_visual_correspondence.yaml,124,acquired,automated_inventory
iclr-2026-3c3e3a191645,Vegetebird/CA-MLLM,main,src/lmms_eval/tasks/blink/blink_visual_similarity.yaml,corpus/visual_sources/iclr-2026-3c3e3a191645/Vegetebird__CA-MLLM/src/lmms_eval/tasks/blink/blink_visual_similarity.yaml,116,acquired,automated_inventory
iclr-2026-3c3e3a191645,Vegetebird/CA-MLLM,main,src/qwen_vl/data/draw_marker.py,corpus/visual_sources/iclr-2026-3c3e3a191645/Vegetebird__CA-MLLM/src/qwen_vl/data/draw_marker.py,18154,acquired,manual_audit
iclr-2026-3c3e3a191645,Vegetebird/CA-MLLM,main,src/qwen_vl/model/vggt/utils/visual_track.py,corpus/visual_sources/iclr-2026-3c3e3a191645/Vegetebird__CA-MLLM/src/qwen_vl/model/vggt/utils/visual_track.py,8354,acquired,automated_inventory
iclr-2026-3c3e3a191645,Vegetebird/CA-MLLM,main,src/qwen_vl/visualization/__init__.py,corpus/visual_sources/iclr-2026-3c3e3a191645/Vegetebird__CA-MLLM/src/qwen_vl/visualization/__init__.py,0,acquired,automated_inventory
iclr-2026-3c3e3a191645,Vegetebird/CA-MLLM,main,src/qwen_vl/visualization/img_drawer.py,corpus/visual_sources/iclr-2026-3c3e3a191645/Vegetebird__CA-MLLM/src/qwen_vl/visualization/img_drawer.py,6390,acquired,automated_inventory
iclr-2026-3c3e3a191645,Vegetebird/CA-MLLM,main,src/unidepth/utils/visualization.py,corpus/visual_sources/iclr-2026-3c3e3a191645/Vegetebird__CA-MLLM/src/unidepth/utils/visualization.py,6438,acquired,automated_inventory
iclr-2026-3c3e3a191645,Vegetebird/CA-MLLM,main,src/visualize_tools/default_color_map.py,corpus/visual_sources/iclr-2026-3c3e3a191645/Vegetebird__CA-MLLM/src/visualize_tools/default_color_map.py,8686,acquired,manual_audit
iclr-2026-3c3e3a191645,Vegetebird/CA-MLLM,main,src/visualize_tools/img_drawer.py,corpus/visual_sources/iclr-2026-3c3e3a191645/Vegetebird__CA-MLLM/src/visualize_tools/img_drawer.py,6240,acquired,manual_audit
iclr-2026-3c7fde53bdb5,YWolfeee/InfoTok,main,assets/compare_length.png,,6645228,skipped_large,manual_audit
iclr-2026-3c7fde53bdb5,YWolfeee/InfoTok,main,assets/infotok-header.png,corpus/visual_sources/iclr-2026-3c7fde53bdb5/YWolfeee__InfoTok/assets/infotok-header.png,899439,acquired,manual_audit
iclr-2026-3c7fde53bdb5,YWolfeee/InfoTok,main,assets/infotok-table.png,corpus/visual_sources/iclr-2026-3c7fde53bdb5/YWolfeee__InfoTok/assets/infotok-table.png,293581,acquired,manual_audit
iclr-2026-3f0f7132b565,facebookresearch/lst,main,lst-figure.jpg,corpus/visual_sources/iclr-2026-3f0f7132b565/facebookresearch__lst/lst-figure.jpg,39713,acquired,manual_audit
iclr-2026-3f0f7132b565,facebookresearch/lst,main,lst/plotting/__init__.py,corpus/visual_sources/iclr-2026-3f0f7132b565/facebookresearch__lst/lst/plotting/__init__.py,53,acquired,manual_audit
iclr-2026-3f0f7132b565,facebookresearch/lst,main,lst/plotting/config_entropy_figure.yaml,corpus/visual_sources/iclr-2026-3f0f7132b565/facebookresearch__lst/lst/plotting/config_entropy_figure.yaml,162,acquired,manual_audit
iclr-2026-3f0f7132b565,facebookresearch/lst,main,lst/plotting/config_scaling_figures.yaml,corpus/visual_sources/iclr-2026-3f0f7132b565/facebookresearch__lst/lst/plotting/config_scaling_figures.yaml,140,acquired,manual_audit
iclr-2026-3f0f7132b565,facebookresearch/lst,main,lst/plotting/entropy_figure.py,corpus/visual_sources/iclr-2026-3f0f7132b565/facebookresearch__lst/lst/plotting/entropy_figure.py,2907,acquired,manual_audit
iclr-2026-3f0f7132b565,facebookresearch/lst,main,lst/plotting/scaling_figures.py,corpus/visual_sources/iclr-2026-3f0f7132b565/facebookresearch__lst/lst/plotting/scaling_figures.py,3118,acquired,manual_audit
iclr-2026-421310926c11,jchang153/EigenBench,main,figs/pipeline.png,corpus/visual_sources/iclr-2026-421310926c11/jchang153__EigenBench/figs/pipeline.png,452162,acquired,manual_audit
iclr-2026-421310926c11,jchang153/EigenBench,main,pipeline/train/plots.py,corpus/visual_sources/iclr-2026-421310926c11/jchang153__EigenBench/pipeline/train/plots.py,7266,acquired,manual_audit
iclr-2026-4826a74c05ee,socialfoundations/lm-harmony,main,assets/results.png,corpus/visual_sources/iclr-2026-4826a74c05ee/socialfoundations__lm-harmony/assets/results.png,199100,acquired,manual_audit
iclr-2026-4826a74c05ee,socialfoundations/lm-harmony,main,lm_eval/tasks/bbh/cot_fewshot/penguins_in_a_table.yaml,corpus/visual_sources/iclr-2026-4826a74c05ee/socialfoundations__lm-harmony/lm_eval/tasks/bbh/cot_fewshot/penguins_in_a_table.yaml,3005,acquired,automated_inventory
iclr-2026-4826a74c05ee,socialfoundations/lm-harmony,main,lm_eval/tasks/bbh/cot_zeroshot/penguins_in_a_table.yaml,corpus/visual_sources/iclr-2026-4826a74c05ee/socialfoundations__lm-harmony/lm_eval/tasks/bbh/cot_zeroshot/penguins_in_a_table.yaml,776,acquired,automated_inventory
iclr-2026-4826a74c05ee,socialfoundations/lm-harmony,main,lm_eval/tasks/bbh/fewshot/penguins_in_a_table.yaml,corpus/visual_sources/iclr-2026-4826a74c05ee/socialfoundations__lm-harmony/lm_eval/tasks/bbh/fewshot/penguins_in_a_table.yaml,1812,acquired,automated_inventory
iclr-2026-4826a74c05ee,socialfoundations/lm-harmony,main,lm_eval/tasks/bbh/zeroshot/penguins_in_a_table.yaml,corpus/visual_sources/iclr-2026-4826a74c05ee/socialfoundations__lm-harmony/lm_eval/tasks/bbh/zeroshot/penguins_in_a_table.yaml,570,acquired,automated_inventory
iclr-2026-4826a74c05ee,socialfoundations/lm-harmony,main,lm_eval/tasks/bigbench/generate_until/figure_of_speech_detection.yaml,corpus/visual_sources/iclr-2026-4826a74c05ee/socialfoundations__lm-harmony/lm_eval/tasks/bigbench/generate_until/figure_of_speech_detection.yaml,173,acquired,automated_inventory
iclr-2026-4826a74c05ee,socialfoundations/lm-harmony,main,lm_eval/tasks/bigbench/generate_until/penguins_in_a_table.yaml,corpus/visual_sources/iclr-2026-4826a74c05ee/socialfoundations__lm-harmony/lm_eval/tasks/bigbench/generate_until/penguins_in_a_table.yaml,159,acquired,automated_inventory
iclr-2026-4826a74c05ee,socialfoundations/lm-harmony,main,lm_eval/tasks/bigbench/multiple_choice/figure_of_speech_detection.yaml,corpus/visual_sources/iclr-2026-4826a74c05ee/socialfoundations__lm-harmony/lm_eval/tasks/bigbench/multiple_choice/figure_of_speech_detection.yaml,177,acquired,automated_inventory
iclr-2026-4826a74c05ee,socialfoundations/lm-harmony,main,lm_eval/tasks/bigbench/multiple_choice/penguins_in_a_table.yaml,corpus/visual_sources/iclr-2026-4826a74c05ee/socialfoundations__lm-harmony/lm_eval/tasks/bigbench/multiple_choice/penguins_in_a_table.yaml,163,acquired,automated_inventory
iclr-2026-4826a74c05ee,socialfoundations/lm-harmony,main,lm_eval/tasks/leaderboard/bbh_mc/penguins_in_a_table.yaml,corpus/visual_sources/iclr-2026-4826a74c05ee/socialfoundations__lm-harmony/lm_eval/tasks/leaderboard/bbh_mc/penguins_in_a_table.yaml,1824,acquired,automated_inventory
iclr-2026-4826a74c05ee,socialfoundations/lm-harmony,main,notebooks/all_results.json,corpus/visual_sources/iclr-2026-4826a74c05ee/socialfoundations__lm-harmony/notebooks/all_results.json,371875,acquired,manual_audit
iclr-2026-4826a74c05ee,socialfoundations/lm-harmony,main,notebooks/analyze_results.ipynb,,2576653,skipped_large,manual_audit
iclr-2026-4d1471a91635,World-In-World/world-in-world,main,FTsvd/diffusers-private/diffusers/dependency_versions_table.py,corpus/visual_sources/iclr-2026-4d1471a91635/World-In-World__world-in-world/FTsvd/diffusers-private/diffusers/dependency_versions_table.py,1514,acquired,manual_audit
iclr-2026-4d1471a91635,World-In-World/world-in-world,main,assets/overview.png,corpus/visual_sources/iclr-2026-4d1471a91635/World-In-World__world-in-world/assets/overview.png,987899,acquired,manual_audit
iclr-2026-4d1471a91635,World-In-World/world-in-world,main,downstream/utils/habitat_visualize.py,corpus/visual_sources/iclr-2026-4d1471a91635/World-In-World__world-in-world/downstream/utils/habitat_visualize.py,3206,acquired,manual_audit
iclr-2026-4d1471a91635,World-In-World/world-in-world,main,downstream/visualize.py,corpus/visual_sources/iclr-2026-4d1471a91635/World-In-World__world-in-world/downstream/visualize.py,17582,acquired,manual_audit
iclr-2026-4d1471a91635,World-In-World/world-in-world,main,downstream/world-in-world-manip/wiw_manip/evaluator/config/visual_icl_examples/eb_navigation/ebnav_visual_icl.py,corpus/visual_sources/iclr-2026-4d1471a91635/World-In-World__world-in-world/downstream/world-in-world-manip/wiw_manip/evaluator/config/visual_icl_examples/eb_navigation/ebnav_visual_icl.py,3001,acquired,manual_audit
